_id,active,activity_date,HRP_Code,Core_Indicator_Yes_No,code,name,subdomain_code,subdomain_name,admin0pcode,cluster_id,indicator_id,indicator_name,start_date,end_date,fields
62960b715fe2c737c6b008d8,1,,,,establishment_and_management_of_the_community_centers,Establishment and Management of the Community Centers,cccm_mechanisms,CCCM Mechanisms,AF,CCCM,no_of_community_centers_established_and_operational,Number of community centers established and operational,1/1/2022,
62960b715fe2c737c6b0087e,1,0,,,victim_assistance,Victim Assistance,ma,Victim Assistance,AF,PRO-MA,no_of_persons_with_disabilities_pwd_receiving_victim_assistance_services,Number of Persons with Disabilities (PwD) receiving victim assistance services,1/1/2022,
62960b715fe2c737c6affd70,1,0,AFG_2023,,explosive_ordnance_risk_education_eore,Explosive Ordnance Risk Education (EORE),ma,Mine and ERW risk education,AF,PRO-MA,no_of_vulnerable_people_receiving_eore,Number of vulnerable people receiving EORE,,
,,,AFG_2023,,,Victim Assistance,PM4,Victim Assistance,AF,PRO-MA,,Number of persons with disabilities supported with victim assistance activities,1/1/2023,
,,,,,,"Victim Assistance (Psychosocial support, livelihood support, physical rehabilitation and Referrals) of people injured by explosive ordnance",PM4,Victim Assistance,AF,PRO-MA,,Number of Persons with Disabilities (PwD) receiving victim assistance services,1/1/2023,
62960b715fe2c737c6b0086d,1,0,,,anti_counter_trafficking,Anti/counter Trafficking,gp,Protection,AF,PRO-P,no_of_people_reached_trafficking_case_management_and_awareness_raising,Number of people reached trafficking case management and awareness raising,1/1/2022,
62960b715fe2c737c6affd4f,1,0,,,awareness_raising_and_dissemination_of_information,Awareness Raising and Dissemination of information,gp,Protection,AF,PRO-P,no_of_people_benefiting_from_community_based_protection_initiatives,Number of people benefiting from Community-Based Protection initiatives,,
62960b715fe2c737c6affd52,1,0,,,"capacity_building_training_on_protection_mainstreaming,_cbpm,_ihl,_drr,_advocacy_etc..","Capacity Building (training on protection mainstreaming, CBPM, IHL, DRR, advocacy etc..)",gp,Protection,AF,PRO-P,no_of_people_benefiting_from_community_based_protection_initiatives,Number of people benefiting from Community-Based Protection initiatives,,
62960b715fe2c737c6affd4b,1,0,,,cash_for_protection_outcomes_unrestricted,Cash for Protection outcomes (unrestricted),gp,Protection,AF,PRO-P,no_of_people_who_were_provided_with_direct_and_referral_assistance,Number of people who were provided with direct and referral assistance,,
62960b715fe2c737c6affd49,1,0,,,community_based_protection,Community-Based Protection,gp,Protection,AF,PRO-P,no_of_people_community_members_trained_on_protection_approaches_or_issues_not_including_gbv_or_child_protection,Number of  people community members trained on protection approaches or issues (not including GBV or Child Protection),1/1/2021,
62960b715fe2c737c6affd45,1,0,,,community_based_protection,Community-Based Protection,gp,Protection,AF,PRO-P,no_of_community_project_established,Number of community project established,1/1/2021,
62960b715fe2c737c6affd44,1,0,,,community_based_protection,Community-Based Protection,gp,Protection,AF,PRO-P,no_of_people_who_participated_in_community_based_activities,Number of people  who participated in community-based activities,1/1/2021,
62960b715fe2c737c6affd43,1,0,,,community_based_protection,Community-Based Protection,gp,Protection,AF,PRO-P,no_of_people_who_received_awareness_raising_on_access_to_legal_identity_and_civil_documentation,Number of people who received awareness raising on access to legal identity and civil documentation,1/1/2021,
62960b715fe2c737c6affd40,1,0,,,community_based_protection,Community-Based Protection,gp,Protection,AF,PRO-P,no_of_people_who_received_awareness_raising_on_covid_19,Number of people who received awareness raising on COVID -19,1/1/2021,
62960b715fe2c737c6affd41,1,0,,,community_based_protection,Community-Based Protection,gp,Protection,AF,PRO-P,no_of_people_who_received_awareness_raising_on_traffking_in_person,Number of people who received awareness raising on traffking in person,1/1/2021,
62960b715fe2c737c6affd46,1,0,,,community_based_protection,Community-Based Protection,gp,Protection,AF,PRO-P,no_people_who_participated_and_benefited_from_the_community_project,Number people who participated and benefited from the community project,1/1/2021,
62960b715fe2c737c6b0086c,1,0,,,community-based_protection_activities,Community-Based Protection,gp,Protection,AF,PRO-P,no_of_community_and_or_protection_committees_established_or_maintained,Number of community and or protection committees established or maintained,1/1/2022,
62960b715fe2c737c6b00863,1,0,,,community-based_protection_activities,Community-Based Protection,gp,Protection,AF,PRO-P,no_of_people_who_participated_in_and_or_benefited_from_community_based_protection_activities,Number of people who participated in and or benefited from community-based protection activities,1/1/2022,
62960b715fe2c737c6b00871,1,0,,,community-based_protection_activities,Community-Based Protection,gp,Protection,AF,PRO-P,no_of_people_who_received_awareness_raising_on_protection_related_issues,Number of people who received awareness raising on protection related issues,1/1/2022,
62960b715fe2c737c6b0086b,1,0,,,community-based_protection_activities,Community-Based Protection,gp,Protection,AF,PRO-P,no_of_protection_community_centers_established_or_maintained,Number of protection community centers established or maintained,1/1/2022,
62960b715fe2c737c6affd50,1,0,,,community-based_protection_projects,Community-Based Protection,gp,Protection,AF,PRO-P,no_of_people_benefiting_from_community_based_protection_initiatives,Number of people benefiting from Community-Based Protection initiatives,,
62960b715fe2c737c6affd4e,1,0,,,"individual_protection_assistance_ipa,_in-kind_or_cash_restricted","Individual Protection Assistance (IPA), in-kind or cash (restricted)",gp,Protection,AF,PRO-P,no_of_people_who_were_provided_with_direct_and_referral_assistance,Number of people who were provided with direct and referral assistance,,
62960b715fe2c737c6affd4d,1,0,,,legal_counselling_or_legal_assistance_civil_and_identity_documentation,Legal counselling or legal assistance (civil and identity documentation),gp,Protection,AF,PRO-P,no_of_people_who_were_provided_with_direct_and_referral_assistance,Number of people who were provided with direct and referral assistance,,
62960b715fe2c737c6affd38,1,0,,,protection_monitoring,Protection Monitoring,gp,Protection,AF,PRO-P,no_of_communities_reached_through_protection_monitoring,Number of communities reached through protection monitoring,1/1/2021,
62960b715fe2c737c6affd37,1,0,,,protection_monitoring,Protection Monitoring,gp,Protection,AF,PRO-P,no_of_people_reached_through_protection_monitoring,Number of people reached through protection monitoring,1/1/2021,
62960b715fe2c737c6b00861,1,0,,,protection_monitoring,Protection Monitoring,gp,Protection,AF,PRO-P,no_of_people_reached_through_protection_monitoring_including_border_monitoring,Number of people reached through protection monitoring including border monitoring,1/1/2022,
62960b715fe2c737c6b0086e,1,0,,,protection_monitoring,Protection Monitoring,gp,Protection,AF,PRO-P,no_of_people_who_participate_in_training_on_various_protection_related_topics,Number of people who participate in training on various protection related topics,1/1/2022,
62960b715fe2c737c6b00865,1,0,,,protection_monitoring,Protection Monitoring,gp,Protection,AF,PRO-P,no_of_protection_analysis_updates_produced_and_circulated,Number of Protection Analysis Updates produced and circulated,1/1/2022,
62960b715fe2c737c6affd47,1,0,,,protection_monitoring_household_survey_or_community_level,Protection monitoring (household survey or community level),gp,Protection,AF,PRO-P,no_of_people_reached_through_protection_monitoring,Number of people reached through protection monitoring,,
62960b715fe2c737c6affd48,1,0,,,protection_monitoring_reports,Protection monitoring (Reports),gp,Protection,AF,PRO-P,no_of_protection_monitoring_reports_circulated_for_protection_advocacy_and_programme_response,Number of protection monitoring reports circulated for protection advocacy and programme response,,
62960b715fe2c737c6b00862,1,0,,,provision_of_cash_for_protection_aligned_on_meb,Provision of Cash for Protection ( aligned on MEB),gp,Protection,AF,PRO-P,no_of_people_receive_cash_for_protection,Number of people receive Cash for Protection,1/1/2022,
62960b715fe2c737c6b00866,1,0,,,provision_of_individual_protection_assistance_ipa:_emergency_cash_assistance,Provision of Individual Protection Assistance (IPA): emergency cash assistance,gp,Protection,AF,PRO-P,no_of_people_receive_individual_protection_assistance_ipa_in_kind_or_cash,Number of people receive Individual Protection Assistance (IPA) in-kind or cash,1/1/2022,
62960b715fe2c737c6b00868,1,0,,,provision_of_individual_protection_assistance_ipa:_emergency_cash_assistance,Provision of Individual Protection Assistance (IPA): emergency cash assistance,gp,Protection,AF,PRO-P,no_of_psns_received_case_management,Number of PSNs received case management,1/1/2022,
62960b715fe2c737c6b00867,1,0,,,provision_of_individual_protection_assistance_ipa:_in-kind,Provision of Individual Protection Assistance (IPA): In-kind,gp,Protection,AF,PRO-P,no_of_people_receive_individual_protection_assistance_ipa_in_kind_or_cash,Number of people receive Individual Protection Assistance (IPA) in-kind or cash,1/1/2022,
62960b715fe2c737c6affd3f,1,0,,,psn_identification_assistance_and_referrals,"PSN Identification, assistance and Referrals",gp,Protection,AF,PRO-P,no_of_community_centers_established_or_maintained,Number of community centers established or maintained,1/1/2021,
62960b715fe2c737c6affd42,1,0,,,psn_identification_assistance_and_referrals,"PSN Identification, assistance and Referrals",gp,Protection,AF,PRO-P,no_of_hh_with_protection_concerns_receiving_cash_for_protection_one_line_of_assistance,Number of HH with  protection concerns receiving cash for protection (ONE line of assistance),1/1/2021,
62960b715fe2c737c6affd3e,1,0,,,psn_identification_assistance_and_referrals,"PSN Identification, assistance and Referrals",gp,Protection,AF,PRO-P,no_of_people_who_received_individual_or_group_based_psychosocial_support,Number of people  who received individual or group-based psychosocial support,1/1/2021,
62960b715fe2c737c6affd3d,1,0,,,psn_identification_assistance_and_referrals,"PSN Identification, assistance and Referrals",gp,Protection,AF,PRO-P,no_of_people_who_received_legal_counselling_and_assistance,Number of people who received legal counselling and assistance,1/1/2021,
62960b715fe2c737c6affd39,1,0,,,psn_identification_assistance_and_referrals,"PSN Identification, assistance and Referrals",gp,Protection,AF,PRO-P,no_of_people_with_specific_needs_referred_to_specialized_services_and_assistance,Number of people with specific needs referred to specialized services and assistance,1/1/2021,
62960b715fe2c737c6affd3a,1,0,,,psn_identification_assistance_and_referrals,"PSN Identification, assistance and Referrals",gp,Protection,AF,PRO-P,no_of_people_with_specific_needs_who_received_ipa_assistance_to_prevent_mitigate_or_respond_to_protection_needs,"Number of people with specific needs who received IPA assistance to prevent, mitigate or respond to protection needs",1/1/2021,
62960b715fe2c737c6affd4a,1,0,,,psychosocial_support_pss,Psychosocial Support (PSS),gp,Protection,AF,PRO-P,no_of_people_who_were_provided_with_direct_and_referral_assistance,Number of people who were provided with direct and referral assistance,,
,,,,,,Awareness raising and advocacy - Community-Based Protection,(P),Protection,AF,PRO-P,,Number people who participated and benefited from the community project,1/1/2023,
,,,,,,Awareness raising and advocacy - COVID-19,(P),Protection,AF,PRO-P,,Number of people who received awareness raising on COVID -19,1/1/2023,
,,,,,,Communities reached through protection monitoring,(P),Protection,AF,PRO-P,,Number of communities reached through protection monitoring,1/1/2023,
,,,,,,Community based protection activities ( protection committees),(P),Protection,AF,PRO-P,,Number of people  who participated in community-based activities,1/1/2023,
,,,,,,"Community-based protection initiatives conducted with the affected or at risk communities to enhance community resilience, prevent and address protection concerns",(P),Protection,AF,PRO-P,,Number of community and or protection committees established or maintained,1/1/2023,
,,,,,,"Community-based protection initiatives conducted with the affected or at risk communities to enhance community resilience, prevent and address protection concerns",(P),Protection,AF,PRO-P,,Number of people who participated in and or benefited from community-based protection activities,1/1/2023,
,,,,,,"Community-based protection initiatives conducted with the affected or at risk communities to enhance community resilience, prevent and address protection concerns",(P),Protection,AF,PRO-P,,Number of people who received awareness raising on protection related issues,1/1/2023,
,,,AFG_2023,,,Conduct advocacy activities including dissemination of key messages on protection concerns,(P),Protection,AF,PRO-P,,Number people reached with advocacy activities including key messages related to protection,1/1/2023,
,,,AFG_2023,,,"Conduct capacity building of partners, civil society, and other stakeholders",(P),Protection,AF,PRO-P,,Number people including civil sociaty and local authorities receiving training and/or technical support,1/1/2023,
,,,AFG_2023,,,"Conduct Protection monitoring, Border Monitoring, Community-Based Protection activities, and awareness raising",(P),Protection,AF,PRO-P,,Number people reached through protection and border monitoring; Number people reached through Community-based protection activities; Number of Protection Analysis Updates produced and circulated; % of people who report improved access to rights and services as a result of their protection concerns being addressed.,1/1/2023,
,,,,,,Enhanced protection analysis of the environment,(P),Protection,AF,PRO-P,,Number of people reached through protection monitoring including border monitoring,1/1/2023,
,,,,,,People reached through protection monitoring,(P),Protection,AF,PRO-P,,Number of people reached through protection monitoring,1/1/2023,
62960b715fe2c737c6affd4c,1,0,,,persons_with_specific_needs_psn_case_identification_and_referrals_to_specialized_services,Persons with Specific Needs (PSN) Case identification and referrals to specialized services,gp,Protection,AF,PRO-P,no_of_people_who_were_provided_with_direct_and_referral_assistance,Number of people who were provided with direct and referral assistance,,
,,,AFG_2023,,,"Promote and mainstream into humanitarian programming and projects, risk mitigation and prevention in the response plan of the protection",(P),Protection,AF,PRO-P,,Number of people trained or receiving awareness raising activities to mitigate and prevent protection risk including mainstreaming protection into daly activities,1/1/2023,
,,,,,,Protection training for community members,(P),Protection,AF,PRO-P,,Number of  people community members trained on protection approaches or issues (not including GBV or Child Protection),1/1/2023,
,,,,,,Provision of Cash for Protection (aligned on MEB),(P),Protection,AF,PRO-P,,Number of people receive Cash for Protection,1/1/2023,
,,,AFG_2023,,,"Provision of Individual Protection Assistance (IPA) to PSN in emergency cash or in-kind, and Cash for protection (aligned on MEB)",(P),Protection,AF,PRO-P,,"Number of vulnerable people women, men, boys, and girls, including people living with disability receveing various protection assistance and services",1/1/2023,
,,,AFG_2023,,,Provision of Legal Counselling and Assistance including identity and support Civil documentation process,(P),Protection,AF,PRO-P,,Number of individuals receiving counselling and/or legal assistance on / and supported with civil documentation,1/1/2023,
62960b715fe2c737c6b00869,1,0,,,provision_of_psycho-social_support_pss_assistance,Provision of Psycho-Social Support (PSS) Assistance,gp,Protection,AF,PRO-P,no_of_people_receive_pss_services,Number of people receive PSS services,1/1/2022,
,,,AFG_2023,,,Provision of Psycho-Social Support (PSS) Assistance and Referrals,(P),Protection,AF,PRO-P,,Number of people receiving PSS services and refer or not for specialised assistance,1/1/2023,
,,,,,,"PSN Identification, assistance and Referrals - Individual Protection Assistance (cash)",(P),Protection,AF,PRO-P,,"Number of people with specific needs who received IPA assistance to prevent, mitigate or respond to protection needs",1/1/2023,
,,,,,,"PSN Identification, assistance and Referrals - Legal counsellign and assistance",(P),Protection,AF,PRO-P,,Number of people who received legal counselling and assistance,1/1/2023,
,,,,,,"PSN Identification, assistance and Referrals - People reached with PSS services- In person or remote modality/ individual or in group",(P),Protection,AF,PRO-P,,Number of people  who received individual or group-based psychosocial support,1/1/2023,
,,,,,,"PSN Identification, assistance and Referrals - Referrals to other service providers",(P),Protection,AF,PRO-P,,Number of people with specific needs referred to specialized services and assistance,1/1/2023,
,,,,,,"PSN Identification, assistance and Referrals - Vulnerable HH received one-off cash for protection",(P),Protection,AF,PRO-P,,Number of HH with  protection concerns receiving cash for protection (ONE line of assistance),1/1/2023,
62960b715fe2c737c6affca3,1,0,,,returnee_government_id,Returnee Gov. ID Provision,essential_services,Essential Services,AF,rnr_chapter,,,,
62960b715fe2c737c6affca4,1,0,,,returnee_post_arrival_assistance,Returnee Post-Arrival Assistance,essential_services,Essential Services,AF,rnr_chapter,,,,
62960b715fe2c737c6affca2,1,0,,,returnee_referrals,Returnee Referrals,essential_services,Essential Services,AF,rnr_chapter,,,,
62960b715fe2c737c6affcb6,1,0,,,returnee_registered,Returnee Registration,essential_services,Essential Services,AF,rnr_chapter,,,,
62960b715fe2c737c6affca5,1,0,,,vunerable_population_assistance,Vulnerable Population Assistance,immediate_needs,Immediate Needs,AF,rnr_chapter,,,,
62960b715fe2c737c6affca0,1,0,,,nwa_refugees_food,NWA Refugee Food Provision,protection_interventions,Protection Interventions,AF,rnr_chapter,,,,
62960b715fe2c737c6affc9e,1,0,,,nwa_refugees_registration,NWA Refugee Registration,protection_interventions,Protection Interventions,AF,rnr_chapter,,,,
62960b715fe2c737c6affca1,1,0,,,nwa_refugees_targeted_assistance,NWA Refugee Targeted Assistance,protection_interventions,Protection Interventions,AF,rnr_chapter,,,,
,,,,,,Capacity Building/Training/Technical Support - Water Training & Capacity Building,W2.1,Access and Water Quantity,AF,WASH,,,1/1/2023,
,,,,,,Operations and Maintenance - Fuel Provision for Water,W2.1,Access and Water Quantity,AF,WASH,,,1/1/2023,
,,,,,,Operations and Maintenance - Maintenance / Repair and Replacement of Water Systems,W2.1,Access and Water Quantity,AF,WASH,,,1/1/2023,
,,,,,,Operations and Maintenance - Maintenance / Repair Kits Provision to WASHComs,W2.1,Access and Water Quantity,AF,WASH,,,1/1/2023,
,,,,,,Operations and Maintenance - Operation and Maintenance Monitoring,W2.1,Access and Water Quantity,AF,WASH,,,1/1/2023,
,,,,,,WASH Supplies -  with Hand Pump - REHAB,W2.1,Access and Water Quantity,AF,WASH,,,1/1/2023,
,,,,,,WASH Supplies - Borehole with Hand Pump - NEW,W2.1,Access and Water Quantity,AF,WASH,,,1/1/2023,
,,,,,,WASH Supplies - Borehole with Hand Pump - NEW / REHAB,W2.1,Access and Water Quantity,AF,WASH,,,1/1/2023,
,,,,,,WASH Supplies - Borehole with Hand Pump - REHAB,W2.1,Access and Water Quantity,AF,WASH,,,1/1/2023,
,,,,,,WASH Supplies - Construction of Water Facilities,W2.1,Access and Water Quantity,AF,WASH,,Borehole Construction,1/1/2023,
,,,,,,WASH Supplies - Construction of Water Facilities,W2.1,Access and Water Quantity,AF,WASH,,Borehole Upgrade,1/1/2023,
,,,,,,WASH Supplies - Construction of Water Facilities,W2.1,Access and Water Quantity,AF,WASH,,,1/1/2023,
,,,,,,WASH Supplies - Distribution of Treatment Tablets,W2.1,Access and Water Quantity,AF,WASH,,,1/1/2023,
,,,,,,WASH Supplies - Extension from Existing Piped System,W2.1,Access and Water Quantity,AF,WASH,,,1/1/2023,
,,,,,,WASH Supplies - Gravity-Fed Water System - NEW,W2.1,Access and Water Quantity,AF,WASH,,,1/1/2023,
,,,,,,WASH Supplies - Gravity-Fed Water System - REHAB,W2.1,Access and Water Quantity,AF,WASH,,,1/1/2023,
,,,,,,WASH Supplies - Hand Dug Well - NEW / REHAB,W2.1,Access and Water Quantity,AF,WASH,,,1/1/2023,
,,,,,,WASH Supplies - Piped Water Network - NEW,W2.1,Access and Water Quantity,AF,WASH,,,1/1/2023,
,,,,,,WASH Supplies - Piped Water Network - REHAB,W2.1,Access and Water Quantity,AF,WASH,,,1/1/2023,
,,,,,,WASH Supplies - Rainwater Harvesting System - NEW,W2.1,Access and Water Quantity,AF,WASH,,,1/1/2023,
,,,,,,WASH Supplies - Rehabilitation of Water Facilities,W2.1,Access and Water Quantity,AF,WASH,,Borehole Rehabilitation,1/1/2023,
,,,,,,WASH Supplies - Shallow Well with Hand Pump - NEW / REHAB,W2.1,Access and Water Quantity,AF,WASH,,,1/1/2023,
,,,,,,WASH Supplies - Solar Pumping System,W2.1,Access and Water Quantity,AF,WASH,,,1/1/2023,
,,,,,,WASH Supplies - Solar Pumping System - NEW,W2.1,Access and Water Quantity,AF,WASH,,,1/1/2023,
,,,,,,WASH Supplies - Solar Pumping System - REHAB,W2.1,Access and Water Quantity,AF,WASH,,,1/1/2023,
,,,,,,"WASH Supplies - Water Filtration (Bio-sand, Filters etc.)",W2.1,Access and Water Quantity,AF,WASH,,,1/1/2023,
,,,,,,WASH Supplies - Water Supply in Community,W2.1,Access and Water Quantity,AF,WASH,,,1/1/2023,
,,,,,,WASH Supplies - Water Supply in Community - NEW,W2.1,Access and Water Quantity,AF,WASH,,,1/1/2023,
,,,,,,WASH Supplies - Water Supply in Community - REHAB,W2.1,Access and Water Quantity,AF,WASH,,,1/1/2023,
,,,,,,WASH Supplies - Water Supply in Health Facility,W2.1,Access and Water Quantity,AF,WASH,,,1/1/2023,
,,,,,,WASH Supplies - Water Supply in Health Facility - NEW,W2.1,Access and Water Quantity,AF,WASH,,,1/1/2023,
,,,,,,WASH Supplies - Water Supply in School - NEW,W2.1,Access and Water Quantity,AF,WASH,,,1/1/2023,
,,,,,,WASH Supplies - Water Supply in School - REHAB,W2.1,Access and Water Quantity,AF,WASH,,,1/1/2023,
,,,,,,WASH Supplies - Water Tank ( Storage Facility ) - NEW,W2.1,Access and Water Quantity,AF,WASH,,,1/1/2023,
,,,,,,WASH Supplies - Water Tank (Storage Facility) - NEW,W2.1,Access and Water Quantity,AF,WASH,,,1/1/2023,
,,,,,,WASH Supplies - Water Tankering,W2.1,Access and Water Quantity,AF,WASH,,,1/1/2023,
62960b715fe2c737c6affbc8,1,0,,,receipt_for_technical_quality_assurance_by_the_authorities,Receipt for technical quality assurance by the authorities,accountability_quality_assurance,Accountability and Quality Assurance,AF,WASH,,,1/1/2021,
62960b715fe2c737c6b008f0,1,0,,,use_of_wash_cluster_perception_indicators,Use of WASH Cluster Perception Indicators,accountability_quality_assurance,Accountability and Quality Assurance,AF,WASH,no_organizations_reporting_on_the_use_of_the_wash_perception_indicators.,Number organizations reporting on the use of the WASH Perception Indicators.,5/1/2022,
62960b715fe2c737c6affbcd,1,0,,,effective_mechanisms_for_representative_and_participatory_input,Effective Mechanisms for Representative and Participatory Input,affected_population_accountability,Accountability to Affected Population (AAP),AF,WASH,no_of_programatic_community_meetings_held_together_separately_with_men_women_children_and_persons_with_special_needs_older_persons_persons_with_disabilities.,"Number of programatic community meetings held (together/separately) with men, women, children and persons with special needs (older persons/persons with disabilities).",,
62960b715fe2c737c6affbc7,1,0,,,equitable_access_to_wash_facilities_and_services,Equitable Access to WASH Facilities and Services,affected_population_accountability,Accountability to Affected Population (AAP),AF,WASH,no_of_interventions_with_functional_two_way_feedback_mechanisms_in_place.,Number of interventions with functional two way feedback mechanisms in place.,,
,,,,,,Cash and/or Voucher Activities - Assistance through Cash distribution,CVA1,Cash and/or Voucher,AF,WASH,,,1/1/2023,
,,,,,,Cash and/or Voucher Activities - Assistance through Cash distribution (Cholera Response),CVA1,Cash and/or Voucher,AF,WASH,,,1/1/2023,
,,,,,,Cash and/or Voucher Activities - Assistance through Cash distribution (Drought Response),CVA1,Cash and/or Voucher,AF,WASH,,,1/1/2023,
,,,,,,Cash and/or Voucher Activities - Assistance through Voucher distribution,CVA1,Cash and/or Voucher,AF,WASH,,,1/1/2023,
,,,,,,Cash and/or Voucher Activities - Assistance through Voucher distribution (Cholera Response),CVA1,Cash and/or Voucher,AF,WASH,,,1/1/2023,
,,,,,,Cash and/or Voucher Activities - Deliveries Through Agent,CVA1,Cash and/or Voucher,AF,WASH,,,1/1/2023,
62960b715fe2c737c6affbc1,1,0,,,assistance_through_cash_distribution,Assistance through Cash distribution,cash_voucher,Cash and/or Voucher,AF,WASH,,,1/1/2021,
62960b715fe2c737c6affbc2,1,0,,,assistance_through_voucher_distribution,Assistance through Voucher distribution,cash_voucher,Cash and/or Voucher,AF,WASH,,,1/1/2021,
62960b715fe2c737c6affba8,1,0,,,disinfection_common_places_chlorine,Disinfection of Common Places with Chlorine,hygiene,Hygiene items,AF,WASH,,,1/1/2021,
62960b715fe2c737c6b005b7,1,0,,,hand_washing_facilities_new,Hand Washing Facilities - NEW,hygiene,Hygiene items,AF,WASH,,,1/1/2022,
62960b715fe2c737c6b005bd,1,0,,,hand_washing_facilities_rehab,Hand Washing Facilities - REHAB,hygiene,Hygiene items,AF,WASH,,,1/1/2022,
,,,AFG_2023,,,Affected people are reached with safe hygiene promotion messgaes and practices.,W1.1,Hygiene items,AF,WASH,,Number of people reached with hygiene promotion.,1/1/2023,
,,,,,,Hygiene Kit Distribution - Cholera Kit,W1.1,Hygiene items,AF,WASH,,,1/1/2023,
,,,,,,Hygiene Kit Distribution - Post Distribution Monitoring,W1.1,Hygiene items,AF,WASH,,,1/1/2023,
,,,,,,Hygiene Kit Distribution - Replenishment,W1.1,Hygiene items,AF,WASH,,,1/1/2023,
,,,,,,Hygiene Promotion,W1.1,Hygiene items,AF,WASH,,Focus Group Sessions,1/1/2023,
,,,,,,Hygiene Promotion - Hand Washing Facilities - NEW,W1.1,Hygiene items,AF,WASH,,,1/1/2023,
,,,,,,Hygiene Promotion - Hand Washing Facilities - REHAB,W1.1,Hygiene items,AF,WASH,,,1/1/2023,
62960b715fe2c737c6affb93,1,0,,,hygiene_promotion_health_facilities,Hygiene Promotion - Health Facilities,hygiene,Hygiene items,AF,WASH,,,1/1/2021,
,,,,,,Hygiene Promotion - House to House Visits,W1.1,Hygiene items,AF,WASH,,,1/1/2023,
62960b715fe2c737c6affb91,1,0,,,education_hygiene_promotion_household_community,Hygiene Promotion - Household / Community,hygiene,Hygiene items,AF,WASH,,,1/1/2021,
,,,,,,Hygiene Promotion - Hygiene Kit Distribution,W1.1,Hygiene items,AF,WASH,,Number of COVID-19 Kit Distributed,1/1/2023,
,,,,,,Hygiene Promotion - Initial Hygiene Kit Distribution,W1.1,Hygiene items,AF,WASH,,,1/1/2023,
,,,,,,Hygiene Promotion - Leaflet / Flyer Distribution,W1.1,Hygiene items,AF,WASH,,,1/1/2023,
,,,,,,Hygiene Promotion - Mass Campaigns (Radio / TV),W1.1,Hygiene items,AF,WASH,,,1/1/2023,
,,,,,,Hygiene Promotion - MHM Hygiene Promotion,W1.1,Hygiene items,AF,WASH,,,1/1/2023,
,,,,,,Hygiene Promotion - MHM Kit Distribution,W1.1,Hygiene items,AF,WASH,,,1/1/2023,
,,,,,,Hygiene Promotion - Monitoring Visits,W1.1,Hygiene items,AF,WASH,,,1/1/2023,
,,,,,,Hygiene Promotion - Other Campaigns,W1.1,Hygiene items,AF,WASH,,,1/1/2023,
62960b715fe2c737c6affb92,1,0,,,education_hygiene_promotion_school,Hygiene Promotion - School,hygiene,Hygiene items,AF,WASH,,,1/1/2021,
,,,,,,Hygiene Promotion - Speaker Campaigns,W1.1,Hygiene items,AF,WASH,,,1/1/2023,
,,,,,,Hygiene Promotion - Volunteers Recruitment and Training,W1.1,Hygiene items,AF,WASH,,,1/1/2023,
,,,AFG_2023,,,Provision of basic sanitation facilities to prevent AWD and other outbreaks.,W1.1,Hygiene items,AF,WASH,,Number of people accessing improved sanitation facilities.,1/1/2023,
,,,AFG_2023,,,Provision of basic WASH package in Health and Nutrition facilities (HF),W1.1,Hygiene items,AF,WASH,,Number of NF and HF with basic WASH package implemented.,1/1/2023,
,,,AFG_2023,,,Provision of basic WASH package in Schools and Learning Centres,W1.1,Hygiene items,AF,WASH,,Number of students/pupils benefitting from basic WASH package in Schools and Learning Centres,1/1/2023,
,,,AFG_2023,,,Provision of gender-appropriate emergency latrines and bathroom sets to protect the health and dignity of the affected population with vector control in place.,W1.1,Hygiene items,AF,WASH,,Numberof people accessing emergency sanitation facilities with vector control in place.,1/1/2023,
,,,AFG_2023,,,Sufficient quantity of WASH NFIs are prepositioned and provided to the people in need.,W1.1,Hygiene items,AF,WASH,,Number of people reached with WASH supplies,1/1/2023,
,,,AFG_2023,,,Provision and promotion of improved hygiene practices through a participatory approaches that are culturally appropriate.,W1.2,Hygiene Practices,AF,WASH,,Number of people reached with culturally appropriate hygiene promotion messages and practices.,1/1/2023,
,,,,,,WASH Supplies - Family Hygiene Kits Distributed,W1.2,Hygiene Practices,AF,WASH,,Family Hygiene Kits Distributed,1/1/2023,
,,,,,,WASH Supplies - Family Hygiene Kits Distributed,W1.2,Hygiene Practices,AF,WASH,,Number SAM/MAM children received WASH package/kit at household level,1/1/2023,
,,,,,,WASH Supplies - Family Hygiene Kits Distributed,W1.2,Hygiene Practices,AF,WASH,,,1/1/2023,
62960b715fe2c737c6b005b1,1,0,,,washing_facilities_new,Bathing / Washing Facilities - NEW,sanitation,Sanitation,AF,WASH,,,1/1/2022,
62960b715fe2c737c6b005b2,1,0,,,washing_facilities_rehab,Bathing / Washing Facilities - REHAB,sanitation,Sanitation,AF,WASH,,,1/1/2022,
62960b715fe2c737c6affb8a,1,0,,,latrine_cleaning_kit,Latrine Cleaning Kit,sanitation,Sanitation,AF,WASH,,,1/1/2021,
62960b715fe2c737c6b0059f,1,0,,,latrine_stalls_communal_new,Latrine Stalls - Communal - NEW,sanitation,Sanitation,AF,WASH,,,1/1/2022,
62960b715fe2c737c6b005a4,1,0,,,latrine_stalls_communal_rehab,Latrine Stalls - Communal - REHAB,sanitation,Sanitation,AF,WASH,,,1/1/2022,
62960b715fe2c737c6affb89,1,0,,,latrine_stalls_decommissioned,Latrine Stalls - Decommissioned,sanitation,Sanitation,AF,WASH,,,1/1/2021,
